idx,class
5,NoWhale
5342,NoWhale
9111,NoWhale
4324,NoWhale
1063,RightWhale
2590,NoWhale
8434,NoWhale
9352,RightWhale
3735,NoWhale
3517,RightWhale
6986,NoWhale
6767,NoWhale
5622,RightWhale
1605,NoWhale
1733,NoWhale
10223,RightWhale
9504,RightWhale
3812,RightWhale
10533,RightWhale
1761,RightWhale
5401,RightWhale
2739,RightWhale
2472,RightWhale
6738,NoWhale
6891,RightWhale
7943,NoWhale
9685,NoWhale
4206,NoWhale
6371,RightWhale
9361,NoWhale
232,NoWhale
8258,RightWhale
7561,RightWhale
9795,RightWhale
6168,RightWhale
3596,NoWhale
6288,NoWhale
4632,NoWhale
125,RightWhale
7641,RightWhale
6229,RightWhale
1296,NoWhale
1976,NoWhale
10375,RightWhale
10326,NoWhale
5750,NoWhale
8152,RightWhale
3086,RightWhale
10151,RightWhale
6882,NoWhale
10183,NoWhale
7673,NoWhale
3345,NoWhale
8172,NoWhale
10308,NoWhale
5870,NoWhale
6506,RightWhale
2797,RightWhale
918,RightWhale
1646,NoWhale
5122,RightWhale
5126,RightWhale
4621,RightWhale
6809,NoWhale
364,NoWhale
2125,RightWhale
8150,NoWhale
8717,NoWhale
55,RightWhale
638,RightWhale
302,RightWhale
5811,NoWhale
1276,NoWhale
4432,NoWhale
3644,RightWhale
4143,NoWhale
2878,NoWhale
6493,RightWhale
5240,NoWhale
10294,NoWhale
6937,RightWhale
7240,RightWhale
9945,RightWhale
2593,RightWhale
2393,RightWhale
523,RightWhale
6376,NoWhale
6981,NoWhale
6677,RightWhale
3900,RightWhale
10543,NoWhale
5585,RightWhale
10244,RightWhale
7956,RightWhale
7570,RightWhale
6777,NoWhale
671,NoWhale
4188,RightWhale
666,NoWhale
3266,NoWhale
1887,RightWhale
8472,NoWhale
9911,NoWhale
9091,NoWhale
7687,NoWhale
6031,RightWhale
6090,RightWhale
6238,NoWhale
7350,RightWhale
7830,RightWhale
760,RightWhale
6254,NoWhale
1906,RightWhale
3818,NoWhale
6269,NoWhale
4300,RightWhale
5569,NoWhale
7941,RightWhale
4164,RightWhale
5971,NoWhale
3579,RightWhale
2832,NoWhale
5449,NoWhale
3472,RightWhale
6327,RightWhale
137,RightWhale
7043,NoWhale
4892,RightWhale
2180,NoWhale
7730,NoWhale
3177,RightWhale
4854,RightWhale
4637,NoWhale
5115,NoWhale
10178,NoWhale
7648,RightWhale
4261,NoWhale
1331,NoWhale
7002,NoWhale
9550,RightWhale
6941,NoWhale
8017,NoWhale
6241,NoWhale
9521,NoWhale
10920,RightWhale
6881,NoWhale
4530,RightWhale
4673,RightWhale
6996,RightWhale
1252,RightWhale
3374,NoWhale
2814,RightWhale
4719,NoWhale
6544,RightWhale
10040,NoWhale
4858,NoWhale
7901,RightWhale
8580,RightWhale
8427,NoWhale
1077,RightWhale
10176,NoWhale
4363,RightWhale
770,RightWhale
8865,RightWhale
249,NoWhale
9766,RightWhale
7239,RightWhale
3419,NoWhale
10015,NoWhale
4976,RightWhale
4544,NoWhale
5565,RightWhale
7939,NoWhale
716,NoWhale
10563,NoWhale
2048,NoWhale
5997,RightWhale
6600,NoWhale
7245,RightWhale
4178,NoWhale
4809,RightWhale
10377,RightWhale
7140,NoWhale
7190,NoWhale
1460,RightWhale
5989,NoWhale
9860,RightWhale
2000,NoWhale
8175,RightWhale
404,RightWhale
384,RightWhale
10340,RightWhale
10382,NoWhale
1633,RightWhale
10454,NoWhale
4784,NoWhale
10351,NoWhale
6970,NoWhale
3925,RightWhale
4158,RightWhale
7449,RightWhale
8415,RightWhale
2193,NoWhale
10016,NoWhale
1015,RightWhale
5124,RightWhale
7418,RightWhale
7409,RightWhale
8989,NoWhale
2871,RightWhale
9,RightWhale
10136,RightWhale
1838,RightWhale
4804,RightWhale
255,NoWhale
7026,NoWhale
5713,RightWhale
3324,NoWhale
7714,NoWhale
1581,NoWhale
924,NoWhale
2779,NoWhale
7891,RightWhale
6132,RightWhale
5320,RightWhale
7312,RightWhale
7102,RightWhale
6042,RightWhale
3775,NoWhale
4835,RightWhale
4964,RightWhale
539,RightWhale
7483,NoWhale
2745,RightWhale
3719,NoWhale
6819,NoWhale
9337,NoWhale
4468,NoWhale
667,NoWhale
7575,NoWhale
8549,RightWhale
5063,NoWhale
1353,RightWhale
7114,RightWhale
10689,RightWhale
8662,NoWhale
2703,RightWhale
3330,NoWhale
8053,RightWhale
9588,RightWhale
3584,RightWhale
10332,NoWhale
5645,RightWhale
3376,RightWhale
1256,NoWhale
6190,NoWhale
9442,NoWhale
5348,RightWhale
4175,NoWhale
4910,NoWhale
1852,NoWhale
6316,RightWhale
10776,NoWhale
2105,NoWhale
133,RightWhale
5029,RightWhale
928,RightWhale
823,RightWhale
7576,RightWhale
1531,NoWhale
1214,RightWhale
504,NoWhale
10188,RightWhale
6530,RightWhale
3072,NoWhale
10150,RightWhale
9576,RightWhale
9086,NoWhale
8647,RightWhale
6619,NoWhale
9273,NoWhale
3709,RightWhale
10487,NoWhale
4849,RightWhale
4748,NoWhale
4268,NoWhale
10801,RightWhale
8905,NoWhale
4186,RightWhale
5301,RightWhale
2923,RightWhale
6588,NoWhale
1810,RightWhale
3486,RightWhale
7419,RightWhale
3141,NoWhale
10019,NoWhale
9347,RightWhale
1324,RightWhale
4312,RightWhale
7494,NoWhale
8702,RightWhale
9872,RightWhale
8691,RightWhale
10399,RightWhale
10048,NoWhale
9580,RightWhale
5541,NoWhale
6172,NoWhale
1540,NoWhale
9409,NoWhale
2681,NoWhale
10867,RightWhale
6313,NoWhale
1191,RightWhale
5293,NoWhale
1542,NoWhale
7056,RightWhale
2539,NoWhale
953,NoWhale
7241,NoWhale
6731,NoWhale
4846,RightWhale
6801,RightWhale
8010,NoWhale
4330,RightWhale
8924,RightWhale
5334,RightWhale
7330,RightWhale
9348,NoWhale
4729,NoWhale
6541,NoWhale
5305,RightWhale
5161,RightWhale
7860,NoWhale
2156,RightWhale
1062,RightWhale
1167,NoWhale
3636,RightWhale
7651,RightWhale
5588,NoWhale
7192,NoWhale
4491,NoWhale
7266,RightWhale
4980,RightWhale
8335,NoWhale
10880,RightWhale
4946,NoWhale
2782,NoWhale
717,RightWhale
10011,RightWhale
2502,RightWhale
4360,NoWhale
4171,RightWhale
8082,RightWhale
10675,NoWhale
395,NoWhale
7186,NoWhale
10741,RightWhale
4492,NoWhale
1365,NoWhale
10423,NoWhale
8787,RightWhale
5917,RightWhale
4968,NoWhale
2914,RightWhale
5644,NoWhale
3766,NoWhale
3440,RightWhale
7357,NoWhale
6806,NoWhale
9879,RightWhale
2143,NoWhale
5104,NoWhale
5073,NoWhale
1571,NoWhale
4079,RightWhale
1122,NoWhale
2786,NoWhale
2967,NoWhale
2504,RightWhale
5988,NoWhale
8867,RightWhale
7164,NoWhale
728,RightWhale
7587,RightWhale
7543,NoWhale
412,NoWhale
9708,RightWhale
5745,NoWhale
7668,NoWhale
825,NoWhale
3267,NoWhale
3974,RightWhale
8808,NoWhale
8306,RightWhale
417,NoWhale
9817,NoWhale
6748,NoWhale
8967,RightWhale
2082,RightWhale
8945,RightWhale
3373,NoWhale
5726,NoWhale
4107,RightWhale
4380,RightWhale
7723,RightWhale
1066,NoWhale
3913,RightWhale
5536,NoWhale
8002,NoWhale
5387,RightWhale
5732,RightWhale
2738,NoWhale
5052,RightWhale
4000,RightWhale
9760,RightWhale
2427,NoWhale
6833,NoWhale
10123,NoWhale
1687,NoWhale
851,NoWhale
6303,RightWhale
9087,RightWhale
5878,RightWhale
8527,RightWhale
2839,RightWhale
4611,NoWhale
9540,NoWhale
9207,NoWhale
9823,NoWhale
2489,RightWhale
6905,NoWhale
7390,RightWhale
2849,RightWhale
6665,RightWhale
5881,NoWhale
10262,NoWhale
4452,NoWhale
9949,RightWhale
7421,NoWhale
9827,NoWhale
6484,RightWhale
2479,NoWhale
6617,RightWhale
10457,RightWhale
2141,RightWhale
5188,NoWhale
10617,RightWhale
2744,NoWhale
7253,NoWhale
3506,RightWhale
1679,NoWhale
4249,NoWhale
3147,NoWhale
8130,NoWhale
10486,RightWhale
7004,NoWhale
580,RightWhale
9662,NoWhale
4070,RightWhale
3343,NoWhale
7404,RightWhale
3672,NoWhale
559,RightWhale
5237,NoWhale
7805,NoWhale
512,RightWhale
1081,RightWhale
1664,NoWhale
9204,RightWhale
1931,RightWhale
10577,NoWhale
1150,RightWhale
2838,NoWhale
5949,NoWhale
8308,NoWhale
8932,NoWhale
10704,RightWhale
5177,RightWhale
830,NoWhale
8311,RightWhale
4752,RightWhale
10673,NoWhale
10634,NoWhale
635,NoWhale
4465,RightWhale
6799,NoWhale
7987,RightWhale
7079,RightWhale
6966,RightWhale
4142,NoWhale
7027,RightWhale
9183,NoWhale
876,NoWhale
4869,RightWhale
5315,NoWhale
5222,NoWhale
4,NoWhale
3051,NoWhale
5691,NoWhale
3124,NoWhale
2491,RightWhale
3854,RightWhale
4777,RightWhale
9907,NoWhale
7509,RightWhale
6457,RightWhale
6293,NoWhale
1148,NoWhale
574,NoWhale
3769,NoWhale
4146,NoWhale
853,NoWhale
10174,NoWhale
5919,NoWhale
9358,NoWhale
6614,NoWhale
6002,NoWhale
9163,RightWhale
4495,RightWhale
8173,NoWhale
6655,RightWhale
2368,NoWhale
4780,RightWhale
7992,NoWhale
2950,RightWhale
5625,NoWhale
6971,NoWhale
8716,NoWhale
1841,RightWhale
5986,RightWhale
537,RightWhale
2806,RightWhale
5801,RightWhale
5596,NoWhale
7206,NoWhale
7343,NoWhale
7560,NoWhale
8096,NoWhale
784,NoWhale
1409,RightWhale
154,RightWhale
7806,RightWhale
3009,RightWhale
1686,NoWhale
4014,NoWhale
7455,NoWhale
3863,RightWhale
2733,RightWhale
1895,NoWhale
5442,NoWhale
569,RightWhale
6709,NoWhale
5854,RightWhale
1816,NoWhale
10257,NoWhale
8319,NoWhale
3394,NoWhale
3327,RightWhale
10915,RightWhale
6102,NoWhale
2975,NoWhale
980,NoWhale
10492,NoWhale
190,NoWhale
9331,NoWhale
5088,RightWhale
699,RightWhale
10674,NoWhale
606,RightWhale
301,RightWhale
3420,RightWhale
10721,NoWhale
1060,RightWhale
3444,NoWhale
1069,RightWhale
2205,RightWhale
9435,NoWhale
7339,NoWhale
8208,RightWhale
7679,NoWhale
4642,NoWhale
7683,RightWhale
9007,NoWhale
7996,NoWhale
5600,RightWhale
9151,RightWhale
7022,RightWhale
4893,NoWhale
225,NoWhale
3354,RightWhale
5895,RightWhale
8754,NoWhale
3436,RightWhale
1693,RightWhale
6893,RightWhale
1045,NoWhale
3446,RightWhale
8050,RightWhale
9146,RightWhale
10914,RightWhale
4735,NoWhale
4496,RightWhale
1218,RightWhale
6015,RightWhale
9719,RightWhale
3987,RightWhale
4911,RightWhale
9492,NoWhale
4493,NoWhale
6944,RightWhale
5699,NoWhale
8352,RightWhale
956,NoWhale
2869,RightWhale
4433,NoWhale
4973,NoWhale
2961,RightWhale
2200,NoWhale
98,NoWhale
10769,NoWhale
2557,RightWhale
8445,RightWhale
4199,RightWhale
9637,NoWhale
5539,NoWhale
1648,NoWhale
9888,RightWhale
6197,NoWhale
6295,NoWhale
4499,NoWhale
1154,RightWhale
2255,NoWhale
9874,RightWhale
3170,RightWhale
7400,RightWhale
10248,RightWhale
7158,NoWhale
3108,NoWhale
4548,NoWhale
5423,NoWhale
2049,NoWhale
9208,RightWhale
8815,RightWhale
10714,NoWhale
262,RightWhale
4061,RightWhale
5534,NoWhale
6616,NoWhale
8120,RightWhale
8155,NoWhale
1802,NoWhale
4736,NoWhale
2385,NoWhale
6694,NoWhale
5759,RightWhale
1959,RightWhale
2976,NoWhale
8680,RightWhale
1843,RightWhale
1734,NoWhale
2911,NoWhale
8338,RightWhale
1986,NoWhale
9561,RightWhale
6546,NoWhale
7098,RightWhale
2811,NoWhale
659,NoWhale
9986,RightWhale
2511,RightWhale
4282,NoWhale
9339,NoWhale
8800,NoWhale
6287,RightWhale
1930,RightWhale
7125,NoWhale
197,RightWhale
7777,RightWhale
2931,NoWhale
8004,NoWhale
2327,RightWhale
4389,NoWhale
8958,NoWhale
4218,NoWhale
202,RightWhale
3510,NoWhale
4931,RightWhale
5535,RightWhale
9925,NoWhale
5791,NoWhale
1707,NoWhale
5172,RightWhale
5249,RightWhale
6528,RightWhale
10767,RightWhale
5855,NoWhale
8164,NoWhale
854,RightWhale
4737,NoWhale
10352,RightWhale
698,NoWhale
3696,RightWhale
1636,NoWhale
7280,RightWhale
7554,RightWhale
3581,RightWhale
1291,RightWhale
6585,RightWhale
1853,RightWhale
5232,RightWhale
3763,NoWhale
3304,RightWhale
1495,NoWhale
7994,RightWhale
1998,RightWhale
663,NoWhale
3748,NoWhale
4413,RightWhale
5530,NoWhale
5575,RightWhale
8901,NoWhale
7526,RightWhale
9474,RightWhale
5864,NoWhale
6776,NoWhale
1306,NoWhale
7392,RightWhale
10429,RightWhale
5592,NoWhale
10230,NoWhale
9721,RightWhale
1663,RightWhale
5450,NoWhale
10859,RightWhale
10882,NoWhale
3627,NoWhale
2693,NoWhale
9789,RightWhale
5915,RightWhale
3157,RightWhale
9914,NoWhale
6668,NoWhale
1059,RightWhale
4636,NoWhale
3242,RightWhale
1678,RightWhale
6892,NoWhale
6374,RightWhale
7574,RightWhale
1757,RightWhale
6019,NoWhale
5116,RightWhale
8755,RightWhale
7408,RightWhale
2790,RightWhale
863,NoWhale
7858,RightWhale
1484,NoWhale
7035,NoWhale
7721,NoWhale
5977,RightWhale
5134,RightWhale
206,NoWhale
4488,RightWhale
6938,NoWhale
9062,NoWhale
6910,RightWhale
502,NoWhale
7385,NoWhale
1028,NoWhale
3840,RightWhale
8110,RightWhale
5056,RightWhale
9762,RightWhale
8154,RightWhale
2731,RightWhale
8996,RightWhale
2454,RightWhale
7215,RightWhale
3104,NoWhale
8392,RightWhale
6278,RightWhale
3099,RightWhale
6184,RightWhale
10470,NoWhale
3561,NoWhale
5892,RightWhale
391,RightWhale
6736,RightWhale
5618,NoWhale
5258,NoWhale
9687,NoWhale
2695,RightWhale
2027,NoWhale
5463,NoWhale
2568,NoWhale
8006,NoWhale
64,RightWhale
2062,NoWhale
5276,RightWhale
7208,RightWhale
8684,NoWhale
8571,RightWhale
6331,RightWhale
4859,RightWhale
4887,RightWhale
9268,NoWhale
878,NoWhale
8529,RightWhale
7916,NoWhale
6863,NoWhale
7892,RightWhale
6439,NoWhale
7869,NoWhale
1016,NoWhale
9467,RightWhale
7629,NoWhale
995,RightWhale
10173,RightWhale
4297,NoWhale
161,NoWhale
5675,NoWhale
6873,RightWhale
9692,RightWhale
7989,RightWhale
3843,NoWhale
10805,RightWhale
1021,NoWhale
3073,NoWhale
7555,RightWhale
3943,NoWhale
1585,NoWhale
10147,RightWhale
3152,NoWhale
8226,NoWhale
775,RightWhale
10748,NoWhale
9670,NoWhale
7099,RightWhale
5486,NoWhale
6235,RightWhale
9555,RightWhale
7041,NoWhale
2612,RightWhale
7513,RightWhale
10233,NoWhale
8433,RightWhale
10253,RightWhale
10555,RightWhale
8792,RightWhale
10627,RightWhale
5393,RightWhale
8838,RightWhale
3890,RightWhale
3556,NoWhale
1528,NoWhale
1267,NoWhale
7734,NoWhale
1899,RightWhale
4658,NoWhale
3005,NoWhale
2734,NoWhale
189,RightWhale
9998,RightWhale
9167,NoWhale
2747,RightWhale
2047,NoWhale
7849,NoWhale
2558,RightWhale
9274,NoWhale
8666,NoWhale
6396,RightWhale
3385,RightWhale
4555,RightWhale
1184,NoWhale
6420,NoWhale
5051,NoWhale
5311,RightWhale
2433,RightWhale
6949,NoWhale
10583,NoWhale
769,NoWhale
1685,RightWhale
8322,NoWhale
5578,RightWhale
4426,RightWhale
466,NoWhale
6265,NoWhale
5734,NoWhale
5191,RightWhale
5390,RightWhale
860,NoWhale
7270,RightWhale
